fromId,toId,walk_time,car_time
49035113011,49035113007,120,13
49035113011,49035112817,94,10
49035101000,49035103300,112,10
49035101000,49035114000,73,9
49035101000,49035100500,100,12
49035101000,49035100600,84,11
49035101000,49035103600,100,11
49035101000,49035103100,89,9
49035101000,49035101102,28,4
49035101000,49035103200,104,10
49035101000,49035101800,59,7
49035101000,49035101900,33,5
49035101000,49035102300,62,8
49035101000,49035101101,17,2
49035101000,49035102702,112,13
49035101000,49035101200,30,4
49035101000,49035103700,116,11
49035101000,49035104100,115,12
49035101000,49035101400,85,13
49035101000,49035100800,44,7
49035101000,49035101600,70,9
49035101000,49035102900,109,12
49035101000,49035103500,82,9
49035101000,49035100700,46,8
49035101000,49035100100,80,13
49035101000,49035101700,41,5
49035101000,49035102100,42,5
49035101000,49035103000,73,8
49035101000,49035102000,51,7
49035101000,49035101000,0,0
49035101000,49035102500,68,9
49035101000,49035102600,95,10
49035101000,49035100200,91,NA
49035101000,49035103400,98,9
49035101000,49035101500,53,7
49035101000,49035114800,103,NA
49035104900,49035111801,57,5
49035104900,49035103300,37,5
49035104900,49035114000,110,9
49035104900,49035104000,94,9
49035104900,49035111702,38,3
49035104900,49035111500,57,5
49035104900,49035111906,80,6
49035104900,49035103600,86,8
49035104900,49035103800,57,6
49035104900,49035103100,49,5
49035104900,49035101102,119,11
49035104900,49035103200,34,4
49035104900,49035101800,79,7
49035104900,49035101900,96,8
49035104900,49035102300,88,8
49035104900,49035101101,110,9
49035104900,49035103700,71,7
49035104900,49035104100,102,10
49035104900,49035111400,19,2
49035104900,49035111701,57,5
49035104900,49035111905,79,6
49035104900,49035110401,72,7
49035104900,49035101600,91,8
49035104900,49035102900,72,8
49035104900,49035104300,93,8
49035104900,49035103500,70,7
49035104900,49035104800,40,5
49035104900,49035111600,96,8
49035104900,49035110702,107,10
49035104900,49035111802,38,4
49035104900,49035114100,46,7
49035104900,49035112001,105,8
49035104900,49035110701,99,7
49035104900,49035101700,97,7
49035104900,49035104400,91,9
49035104900,49035102100,103,9
49035104900,49035103000,64,6
49035104900,49035102802,98,8
49035104900,49035110300,71,7
49035104900,49035102000,77,7
49035104900,49035104900,0,0
49035104900,49035104700,47,5
49035104900,49035103900,77,8
49035104900,49035110200,107,9
49035104900,49035111903,94,8
49035104900,49035111904,99,9
49035104900,49035103400,52,5
49035104900,49035101500,110,9
49035104900,49035110402,94,8
49035112821,49035112819,85,10
49035112821,49035112820,73,8
49035112821,49035112816,68,7
49035112821,49035112821,0,0
49035112821,49035112805,98,11
49035112805,49035112822,53,6
49035112805,49035112823,41,7
49035112805,49035112819,67,9
49035112805,49035112604,82,9
49035112805,49035112816,62,8
49035112805,49035112617,113,11
49035112805,49035112605,116,12
49035112805,49035112613,89,8
49035112805,49035112814,109,16
49035112805,49035112813,50,5
49035112805,49035112804,31,3
49035112805,49035112812,63,7
49035112805,49035112821,98,11
49035112805,49035112805,0,0
49035112805,49035112612,112,11
49035112805,49035112817,91,9
49035104700,49035111801,63,7
49035104700,49035103300,43,5
49035104700,49035104000,65,7
49035104700,49035111702,68,6
49035104700,49035111500,91,7
49035104700,49035111906,109,10
49035104700,49035103600,73,7
49035104700,49035103800,41,4
49035104700,49035103100,82,7
49035104700,49035103200,67,6
49035104700,49035101800,97,9
49035104700,49035102300,119,10
49035104700,49035103700,56,5
49035104700,49035104100,73,8
49035104700,49035111400,60,5
49035104700,49035111701,87,8
49035104700,49035111905,107,9
49035104700,49035110800,107,10
49035104700,49035110401,54,7
49035104700,49035101600,89,9
49035104700,49035102900,106,9
49035104700,49035104300,61,7
49035104700,49035103500,74,8
49035104700,49035104800,18,3
49035104700,49035110702,86,9
49035104700,49035111802,42,5
49035104700,49035110600,112,9
49035104700,49035114100,30,5
49035104700,49035110500,97,10
49035104700,49035110701,81,8
49035104700,49035101700,114,9
49035104700,49035104400,46,5
49035104700,49035103000,96,8
49035104700,49035110300,36,5
49035104700,49035102000,107,9
49035104700,49035104900,47,4
49035104700,49035104700,0,0
49035104700,49035103900,46,5
49035104700,49035110200,69,8
49035104700,49035111903,94,10
49035104700,49035111904,105,11
49035104700,49035103400,58,6
49035104700,49035101500,106,10
49035104700,49035110402,63,7
49035104700,49035104200,104,11
49035112403,49035112402,38,5
49035112403,49035112914,57,6
49035112403,49035112907,70,7
49035112403,49035113533,97,9
49035112403,49035111201,120,11
49035112403,49035112501,70,7
49035112403,49035112610,53,6
49035112403,49035112503,51,6
49035112403,49035112913,81,7
49035112403,49035112202,82,9
49035112403,49035112920,80,7
49035112403,49035112700,79,9
49035112403,49035112918,63,7
49035112403,49035113515,112,11
49035112403,49035112100,111,10
49035112403,49035112611,84,9
49035112403,49035112605,92,9
49035112403,49035112921,110,10
49035112403,49035112917,73,7
49035112403,49035112502,86,9
49035112403,49035112905,104,8
49035112403,49035114200,49,6
49035112403,49035112403,0,0
49035112403,49035112916,101,9
49035112403,49035112612,104,11
49035112403,49035112302,94,9
49035112403,49035112618,98,10
49035112403,49035112404,43,5
49035112403,49035112201,61,6
49035112403,49035112912,103,8
49035112403,49035112301,115,11
49035103900,49035111801,107,11
49035103900,49035103300,46,5
49035103900,49035104000,27,3
49035103900,49035111702,113,10
49035103900,49035103600,51,5
49035103900,49035103800,21,2
49035103900,49035103100,79,7
49035103900,49035103200,79,7
49035103900,49035101800,92,8
49035103900,49035102300,116,11
49035103900,49035101200,119,13
49035103900,49035103700,35,3
49035103900,49035104100,35,4
49035103900,49035111400,94,9
49035103900,49035101400,79,10
49035103900,49035110401,93,11
49035103900,49035101600,81,9
49035103900,49035102900,104,10
49035103900,49035104300,27,3
49035103900,49035103500,69,7
49035103900,49035104800,63,7
49035103900,49035110702,97,11
49035103900,49035111802,86,9
49035103900,49035114100,42,6
49035103900,49035110500,106,10
49035103900,49035110701,114,12
49035103900,49035101700,109,10
49035103900,49035104400,35,4
49035103900,49035103000,93,9
49035103900,49035110300,53,7
49035103900,49035102000,103,9
49035103900,49035104900,77,7
49035103900,49035104700,46,5
49035103900,49035103900,0,0
49035103900,49035110200,78,8
49035103900,49035103400,55,5
49035103900,49035101500,97,10
49035103900,49035110402,73,8
49035103900,49035104200,58,6
49035113305,49035113520,92,7
49035113305,49035113310,61,5
49035113305,49035111702,106,8
49035113305,49035113309,83,7
49035113305,49035111500,96,8
49035113305,49035113406,93,10
49035113305,49035113512,100,12
49035113305,49035103200,119,10
49035113305,49035113308,51,5
49035113305,49035113513,110,9
49035113305,49035113509,52,6
49035113305,49035113306,50,4
49035113305,49035102702,110,10
49035113305,49035113537,108,9
49035113305,49035111701,109,9
49035113305,49035114500,117,8
49035113305,49035113307,44,5
49035113305,49035102900,116,10
49035113305,49035113515,118,10
49035113305,49035113410,116,10
49035113305,49035111600,82,8
49035113305,49035113511,75,7
49035113305,49035102701,92,8
49035113305,49035102802,66,6
49035113305,49035102801,86,8
49035113305,49035113411,108,11
49035113305,49035113514,100,10
49035113305,49035113305,0,0
49035113305,49035113510,82,7
49035112916,49035112914,92,8
49035112916,49035113019,112,12
49035112916,49035113108,86,9
49035112916,49035113702,117,11
49035112916,49035112907,78,7
49035112916,49035113010,103,12
49035112916,49035113101,51,6
49035112916,49035113533,115,10
49035112916,49035113020,118,12
49035112916,49035112913,45,4
49035112916,49035112920,59,7
49035112916,49035113528,109,10
49035112916,49035113532,93,10
49035112916,49035113008,71,8
49035112916,49035113701,104,10
49035112916,49035113523,113,10
49035112916,49035112918,75,8
49035112916,49035113535,112,10
49035112916,49035112904,67,9
49035112916,49035112921,48,6
49035112916,49035112917,56,6
49035112916,49035113102,49,6
49035112916,49035112905,73,6
49035112916,49035114200,96,9
49035112916,49035112403,101,8
49035112916,49035112916,0,0
49035112916,49035113007,82,9
49035112916,49035112912,34,4
49035112916,49035114300,89,9
49035113412,49035113310,117,9
49035113412,49035113538,71,7
49035113412,49035113801,105,9
49035113412,49035113413,46,3
49035113412,49035113309,115,9
49035113412,49035113406,54,6
49035113412,49035113536,111,9
49035113412,49035113308,91,7
49035113412,49035113408,76,6
49035113412,49035113903,106,11
49035113412,49035113409,50,5
49035113412,49035113905,111,10
49035113412,49035113904,101,9
49035113412,49035113407,58,6
49035113412,49035113307,105,9
49035113412,49035113539,82,9
49035113412,49035113410,66,4
49035113412,49035113802,107,10
49035113412,49035113505,92,8
49035113412,49035113411,86,7
49035113412,49035113412,0,0
49035112609,49035111306,72,9
49035112609,49035112604,82,9
49035112609,49035112700,107,10
49035112609,49035111305,94,9
49035112609,49035112614,54,8
49035112609,49035112619,61,7
49035112609,49035112611,92,10
49035112609,49035112617,47,6
49035112609,49035112613,59,8
49035112609,49035112616,28,5
49035112609,49035111304,84,11
49035112609,49035112814,93,16
49035112609,49035112502,118,11
49035112609,49035111202,104,9
49035112609,49035112804,116,10
49035112609,49035112812,113,12
49035112609,49035112609,0,0
49035112609,49035111302,106,15
49035112609,49035112612,82,9
49035112609,49035112608,51,8
49035112609,49035112615,43,6
49035112609,49035112618,82,7
49035111302,49035111306,49,7
49035111302,49035111201,108,12
49035111302,49035111002,94,10
49035111302,49035111305,65,7
49035111302,49035112614,67,11
49035111302,49035112619,101,13
49035111302,49035111304,50,7
49035111302,49035111202,89,10
49035111302,49035112609,106,14
49035111302,49035111302,2,2
49035111302,49035112608,114,15
49035111302,49035112615,83,12
49035111302,49035112618,96,11
49035110200,49035111801,96,9
49035110200,49035103300,104,10
49035110200,49035104000,102,10
49035110200,49035111702,104,9
49035110200,49035103600,119,11
49035110200,49035103800,88,9
49035110200,49035110900,96,9
49035110200,49035103700,102,10
49035110200,49035104100,110,12
49035110200,49035111400,119,10
49035110200,49035110800,102,10
49035110200,49035110401,80,9
49035110200,49035104300,89,8
49035110200,49035104800,74,8
49035110200,49035110702,77,9
49035110200,49035111802,89,8
49035110200,49035110600,58,8
49035110200,49035114100,88,10
49035110200,49035110500,40,7
49035110200,49035110701,96,9
49035110200,49035104400,74,10
49035110200,49035110300,46,6
49035110200,49035104900,107,8
49035110200,49035104700,69,9
49035110200,49035103900,78,10
49035110200,49035110200,0,0
49035110200,49035103400,118,11
49035110200,49035110402,52,6
49035112612,49035112822,91,8
49035112612,49035112402,69,7
49035112612,49035111201,104,10
49035112612,49035112501,99,9
49035112612,49035112610,63,7
49035112612,49035112503,76,8
49035112612,49035112604,38,5
49035112612,49035112700,30,3
49035112612,49035112918,116,9
49035112612,49035112614,98,11
49035112612,49035112619,60,8
49035112612,49035112611,34,4
49035112612,49035112617,93,10
49035112612,49035112605,69,7
49035112612,49035112613,54,6
49035112612,49035112616,78,9
49035112612,49035112502,70,7
49035112612,49035111202,95,10
49035112612,49035112813,97,9
49035112612,49035112804,80,7
49035112612,49035112812,61,6
49035112612,49035112805,112,10
49035112612,49035112403,104,10
49035112612,49035112609,82,8
49035112612,49035112612,0,0
49035112612,49035112608,53,6
49035112612,49035112615,89,9
49035112612,49035112302,115,10
49035112612,49035112618,67,7
49035112612,49035112404,103,8
49035111903,49035111801,39,6
49035111903,49035103300,114,13
49035111903,49035111702,69,8
49035111903,49035113512,109,13
49035111903,49035111906,64,8
49035111903,49035103800,117,13
49035111903,49035110900,100,12
49035111903,49035111400,105,11
49035111903,49035111701,67,8
49035111903,49035111905,41,6
49035111903,49035110800,60,8
49035111903,49035111001,118,13
49035111903,49035110401,59,9
49035111903,49035112100,103,10
49035111903,49035104800,78,10
49035111903,49035111600,99,12
49035111903,49035110702,59,8
49035111903,49035111802,58,7
49035111903,49035110600,94,11
49035111903,49035114100,107,14
49035111903,49035112001,59,8
49035111903,49035112002,77,9
49035111903,49035110500,103,11
49035111903,49035110701,33,6
49035111903,49035110300,89,10
49035111903,49035113514,119,13
49035111903,49035104900,94,10
49035111903,49035104700,94,11
49035111903,49035111903,2,2
49035111903,49035111101,79,9
49035111903,49035111103,100,10
49035111903,49035112302,111,12
49035111903,49035111904,31,8
49035111903,49035111102,65,9
49035111903,49035112301,93,10
49035111903,49035110402,75,9
49035111101,49035111801,97,8
49035111101,49035111306,118,9
49035111101,49035111702,116,9
49035111101,49035111906,93,9
49035111101,49035111201,66,7
49035111101,49035112501,70,7
49035111101,49035112610,106,10
49035111101,49035112503,87,8
49035111101,49035112202,66,8
49035111101,49035110900,102,12
49035111101,49035111701,111,9
49035111101,49035111905,70,7
49035111101,49035111002,97,9
49035111101,49035110800,70,7
49035111101,49035111305,97,7
49035111101,49035111001,76,9
49035111101,49035110401,108,11
49035111101,49035113515,116,11
49035111101,49035112100,93,9
49035111101,49035112619,116,10
49035111101,49035112611,97,9
49035111101,49035110702,97,10
49035111101,49035111802,114,9
49035111101,49035112001,71,8
49035111101,49035112002,34,3
49035111101,49035110701,77,8
49035111101,49035112502,65,7
49035111101,49035111202,73,8
49035111101,49035111903,79,9
49035111101,49035111101,0,0
49035111101,49035111103,33,3
49035111101,49035112302,46,6
49035111101,49035112618,88,8
49035111101,49035111904,57,6
49035111101,49035111102,44,5
49035111101,49035112404,103,8
49035111101,49035112201,91,9
49035111101,49035112301,35,4
49035111103,49035111306,86,7
49035111103,49035111201,55,5
49035111103,49035112501,74,8
49035111103,49035112610,103,11
49035111103,49035112503,84,9
49035111103,49035112202,78,9
49035111103,49035110900,93,11
49035111103,49035111905,99,7
49035111103,49035111002,66,7
49035111103,49035110800,70,6
49035111103,49035111305,66,5
49035111103,49035111001,67,7
49035111103,49035112614,118,11
49035111103,49035112619,105,8
49035111103,49035112611,86,9
49035111103,49035110702,101,9
49035111103,49035110600,116,11
49035111103,49035112001,102,10
49035111103,49035112002,64,7
49035111103,49035110701,97,8
49035111103,49035112502,61,7
49035111103,49035111202,62,6
49035111103,49035111903,100,10
49035111103,49035111101,33,3
49035111103,49035111103,0,0
49035111103,49035112615,116,9
49035111103,49035112302,58,6
49035111103,49035112618,77,7
49035111103,49035111904,84,8
49035111103,49035111102,57,6
49035111103,49035112404,101,9
49035111103,49035112201,103,10
49035111103,49035112301,65,7
49035112608,49035112822,113,10
49035112608,49035112402,96,12
49035112608,49035111306,80,10
49035112608,49035111201,102,9
49035112608,49035112501,118,11
49035112608,49035112610,87,11
49035112608,49035112503,100,10
49035112608,49035112604,53,7
49035112608,49035112700,75,8
49035112608,49035111305,88,9
49035112608,49035112614,55,9
49035112608,49035112619,38,6
49035112608,49035112611,50,6
49035112608,49035112617,75,10
49035112608,49035112605,95,12
49035112608,49035112613,44,7
49035112608,49035112616,57,9
49035112608,49035111304,98,12
49035112608,49035112502,80,8
49035112608,49035111202,82,9
49035112608,49035112813,99,9
49035112608,49035112804,94,8
49035112608,49035112812,83,9
49035112608,49035112609,51,8
49035112608,49035111302,114,15
49035112608,49035112612,53,7
49035112608,49035112608,0,0
49035112608,49035112615,46,7
49035112608,49035112618,60,6
49035112818,49035112820,96,11
49035112818,49035112816,120,10
49035112818,49035112818,3,3
49035112818,49035112817,111,11
49035112615,49035111306,49,8
49035112615,49035111201,96,10
49035112615,49035112610,108,14
49035112615,49035112503,114,12
49035112615,49035112604,94,10
49035112615,49035112700,110,11
49035112615,49035111002,107,10
49035112615,49035111305,71,8
49035112615,49035112614,24,5
49035112615,49035112619,33,5
49035112615,49035112611,79,10
49035112615,49035112617,87,10
49035112615,49035112613,74,9
49035112615,49035112616,68,9
49035112615,49035111304,67,9
49035112615,49035112502,90,10
49035112615,49035111202,76,8
49035112615,49035112609,43,6
49035112615,49035111302,83,14
49035112615,49035112612,89,10
49035112615,49035111103,116,10
49035112615,49035112608,46,8
49035112615,49035112615,0,0
49035112615,49035112618,54,6
49035112302,49035112402,94,9
49035112302,49035112914,97,9
49035112302,49035112907,110,9
49035112302,49035113533,115,7
49035112302,49035111906,113,10
49035112302,49035111201,69,7
49035112302,49035112501,27,6
49035112302,49035112610,79,9
49035112302,49035112503,49,7
49035112302,49035112202,41,6
49035112302,49035112700,110,11
49035112302,49035111905,102,10
49035112302,49035110800,116,12
49035112302,49035111305,102,9
49035112302,49035113515,104,9
49035112302,49035112100,94,9
49035112302,49035112619,110,11
49035112302,49035112611,81,9
49035112302,49035112001,86,9
49035112302,49035112002,57,6
49035112302,49035112502,49,6
49035112302,49035111202,77,8
49035112302,49035112403,94,10
49035112302,49035112612,115,12
49035112302,49035111903,111,12
49035112302,49035111101,46,5
49035112302,49035111103,58,6
49035112302,49035112302,0,0
49035112302,49035112618,82,7
49035112302,49035111904,89,10
49035112302,49035111102,90,10
49035112302,49035112404,58,6
49035112302,49035112201,66,7
49035112302,49035112301,38,5
49035112618,49035112402,93,10
49035112618,49035111306,58,7
49035112618,49035111201,47,5
49035112618,49035112501,74,7
49035112618,49035112610,63,8
49035112618,49035112503,62,6
49035112618,49035112604,93,9
49035112618,49035112700,88,9
49035112618,49035111002,88,9
49035112618,49035111305,53,7
49035112618,49035112614,57,7
49035112618,49035112619,29,5
49035112618,49035112611,39,4
49035112618,49035112617,109,11
49035112618,49035112613,95,9
49035112618,49035112002,113,9
49035112618,49035112616,90,10
49035112618,49035111304,80,8
49035112618,49035112502,37,3
49035112618,49035111202,27,6
49035112618,49035112403,98,11
49035112618,49035112609,82,8
49035112618,49035111302,96,12
49035112618,49035112612,67,8
49035112618,49035111101,88,7
49035112618,49035111103,77,6
49035112618,49035112608,60,7
49035112618,49035112615,54,6
49035112618,49035112302,82,7
49035112618,49035112618,0,0
49035112618,49035111102,118,10
49035112618,49035112404,89,7
49035112618,49035112301,114,9
49035100308,49035100500,37,4
49035100308,49035100600,51,5
49035100308,49035100307,16,3
49035100308,49035101102,113,12
49035100308,49035102702,82,8
49035100308,49035114700,48,8
49035100308,49035100800,102,10
49035100308,49035100700,85,7
49035100308,49035100100,98,10
49035100308,49035102701,89,8
49035100308,49035102801,115,10
49035100308,49035100308,0,0
49035100308,49035102500,99,10
49035100308,49035102600,87,7
49035112815,49035112617,115,30
49035112815,49035112814,95,31
49035112815,49035112813,111,25
49035112815,49035112815,1,25
49035111904,49035111801,52,7
49035111904,49035103300,119,12
49035111904,49035111702,74,8
49035111904,49035113512,96,12
49035111904,49035111906,52,8
49035111904,49035111201,117,11
49035111904,49035112501,113,11
49035111904,49035112202,104,12
49035111904,49035110900,91,12
49035111904,49035111400,110,10
49035111904,49035111701,70,8
49035111904,49035111905,28,5
49035111904,49035110800,49,8
49035111904,49035111001,102,13
49035111904,49035110401,69,10
49035111904,49035112100,88,10
49035111904,49035104800,90,11
49035111904,49035111600,95,11
49035111904,49035113511,113,11
49035111904,49035110702,59,8
49035111904,49035111802,70,8
49035111904,49035110600,89,10
49035111904,49035114100,119,14
49035111904,49035112001,47,7
49035111904,49035112002,55,7
49035111904,49035110500,106,12
49035111904,49035110701,38,6
49035111904,49035112502,108,11
49035111904,49035110300,99,11
49035111904,49035113514,107,12
49035111904,49035104900,99,9
49035111904,49035104700,105,11
49035111904,49035111903,31,7
49035111904,49035111101,57,7
49035111904,49035111103,84,8
49035111904,49035112302,89,10
49035111904,49035111904,2,2
49035111904,49035111102,49,7
49035111904,49035112301,71,8
49035111904,49035110402,82,10
49035111102,49035111801,87,8
49035111102,49035111306,118,10
49035111102,49035111702,114,8
49035111102,49035111906,90,9
49035111102,49035111201,95,9
49035111102,49035112501,114,11
49035111102,49035112202,105,12
49035111102,49035110900,67,10
49035111102,49035111701,108,9
49035111102,49035111905,67,6
49035111102,49035111002,95,10
49035111102,49035110800,37,4
49035111102,49035111305,97,9
49035111102,49035111001,55,7
49035111102,49035110401,90,9
49035111102,49035112100,107,11
49035111102,49035104800,113,11
49035111102,49035110702,68,7
49035111102,49035111802,105,9
49035111102,49035110600,86,10
49035111102,49035112001,75,8
49035111102,49035112002,59,7
49035111102,49035110500,109,12
49035111102,49035110701,61,6
49035111102,49035112502,103,10
49035111102,49035111202,98,9
49035111102,49035110300,114,12
49035111102,49035111903,65,9
49035111102,49035111101,44,5
49035111102,49035111103,57,5
49035111102,49035112302,90,10
49035111102,49035112618,118,10
49035111102,49035111904,49,7
49035111102,49035111102,0,0
49035111102,49035112301,73,8
49035111102,49035110402,93,10
49035102500,49035114000,25,4
49035102500,49035100500,70,7
49035102500,49035100600,50,6
49035102500,49035111500,114,8
49035102500,49035100307,110,12
49035102500,49035103600,112,12
49035102500,49035103100,86,9
49035102500,49035101102,42,7
49035102500,49035103200,101,10
49035102500,49035101800,71,8
49035102500,49035101900,43,6
49035102500,49035102300,51,7
49035102500,49035101101,53,7
49035102500,49035102702,45,5
49035102500,49035101200,75,9
49035102500,49035101400,114,15
49035102500,49035100800,29,6
49035102500,49035101600,83,10
49035102500,49035102900,66,8
49035102500,49035103500,94,10
49035102500,49035100700,42,5
49035102500,49035100100,59,8
49035102500,49035102701,59,7
49035102500,49035101700,55,7
49035102500,49035102100,32,5
49035102500,49035103000,70,8
49035102500,49035102802,85,9
49035102500,49035102801,65,8
49035102500,49035102000,59,7
49035102500,49035101000,68,9
49035102500,49035100308,99,9
49035102500,49035102500,0,0
49035102500,49035102600,29,4
49035102500,49035103400,108,11
49035102500,49035101500,68,9
49035112404,49035112402,51,6
49035112404,49035112914,58,5
49035112404,49035112907,71,6
49035112404,49035113533,99,8
49035112404,49035111201,86,8
49035112404,49035112501,34,4
49035112404,49035112610,52,7
49035112404,49035112503,30,5
49035112404,49035112913,104,9
49035112404,49035112202,56,7
49035112404,49035112920,119,11
49035112404,49035112700,77,9
49035112404,49035111305,119,10
49035112404,49035112918,102,11
49035112404,49035113515,111,10
49035112404,49035112100,104,9
49035112404,49035112619,116,12
49035112404,49035112611,80,9
49035112404,49035112605,95,9
49035112404,49035112001,117,10
49035112404,49035112002,100,9
49035112404,49035112917,111,11
49035112404,49035112502,55,6
49035112404,49035111202,93,8
49035112404,49035112905,105,8
49035112404,49035114200,88,10
49035112404,49035112403,43,6
49035112404,49035112612,103,11
49035112404,49035111101,103,8
49035112404,49035111103,101,9
49035112404,49035112302,58,7
49035112404,49035112618,89,8
49035112404,49035112404,0,0
49035112404,49035112201,60,6
49035112404,49035112301,80,8
49035102600,49035114000,36,4
49035102600,49035100500,58,6
49035102600,49035100600,38,5
49035102600,49035111500,105,6
49035102600,49035100307,97,9
49035102600,49035103100,97,8
49035102600,49035101102,69,8
49035102600,49035103200,111,9
49035102600,49035101800,82,7
49035102600,49035101900,67,6
49035102600,49035102300,62,6
49035102600,49035101101,80,8
49035102600,49035102702,26,3
49035102600,49035101200,102,11
49035102600,49035100800,56,7
49035102600,49035101600,94,9
49035102600,49035102900,77,6
49035102600,49035103500,105,9
49035102600,49035100700,68,5
49035102600,49035100100,86,8
49035102600,49035102701,32,3
49035102600,49035101700,79,7
49035102600,49035102100,57,6
49035102600,49035103000,81,7
49035102600,49035102802,61,6
49035102600,49035102801,41,4
49035102600,49035102000,70,7
49035102600,49035101000,95,11
49035102600,49035100308,87,7
49035102600,49035102500,29,5
49035102600,49035102600,0,0
49035102600,49035103400,119,10
49035102600,49035101500,92,9
49045980000,49045980000,1,1
49035113007,49035113019,90,10
49035113007,49035113108,59,8
49035113007,49035113010,83,10
49035113007,49035113101,69,7
49035113007,49035113020,60,8
49035113007,49035113013,113,10
49035113007,49035112920,112,10
49035113007,49035113008,38,5
49035113007,49035112921,78,7
49035113007,49035112917,113,11
49035113007,49035113102,41,6
49035113007,49035113011,120,13
49035113007,49035112916,82,9
49035113007,49035113007,0,0
49035113007,49035112912,112,9
49035113007,49035114300,99,11
49035113007,49035115209,87,12
49035112201,49035113521,117,11
49035112201,49035112402,95,10
49035112201,49035112914,62,6
49035112201,49035112907,75,7
49035112201,49035113512,94,12
49035112201,49035113533,62,8
49035112201,49035111906,117,11
49035112201,49035112501,72,8
49035112201,49035112610,106,10
49035112201,49035112503,88,8
49035112201,49035112913,108,9
49035112201,49035113513,72,8
49035112201,49035112202,32,4
49035112201,49035113532,102,10
49035112201,49035111905,116,12
49035112201,49035113522,100,10
49035112201,49035112918,117,11
49035112201,49035113515,51,7
49035112201,49035112100,56,5
49035112201,49035111600,108,11
49035112201,49035113511,96,11
49035112201,49035112001,96,10
49035112201,49035112002,82,8
49035112201,49035112502,106,10
49035112201,49035112905,93,9
49035112201,49035114200,103,10
49035112201,49035113514,76,12
49035112201,49035112403,61,6
49035112201,49035111101,91,9
49035112201,49035111103,103,10
49035112201,49035112302,66,7
49035112201,49035112404,60,6
49035112201,49035112201,0,0
49035112201,49035112301,65,8
49035112201,49035113510,101,11
49045131100,49045131200,43,6
49045131100,49045131002,79,9
49045131100,49045130900,63,8
49045131100,49045131001,116,12
49045131100,49045131100,0,0
49035112912,49035113521,98,7
49035112912,49035112914,71,5
49035112912,49035113108,90,8
49035112912,49035113702,85,8
49035112912,49035112907,57,4
49035112912,49035113527,101,10
49035112912,49035113101,64,6
49035112912,49035113533,92,8
49035112912,49035112913,47,4
49035112912,49035113513,112,10
49035112912,49035112920,83,7
49035112912,49035113528,102,9
49035112912,49035113532,70,7
49035112912,49035113008,96,7
49035112912,49035113701,71,7
49035112912,49035113523,90,7
49035112912,49035113522,104,9
49035112912,49035112918,94,8
49035112912,49035113535,105,8
49035112912,49035113802,119,10
49035112912,49035112904,32,5
49035112912,49035112921,72,6
49035112912,49035112917,58,6
49035112912,49035113102,79,6
49035112912,49035112905,50,4
49035112912,49035114200,98,9
49035112912,49035112403,103,8
49035112912,49035112916,34,4
49035112912,49035113007,112,8
49035112912,49035112912,0,0
49035112912,49035113600,105,8
49035112912,49035114300,82,7
49035100200,49035101102,96,NA
49035100200,49035101900,118,NA
49035100200,49035101101,104,NA
49035100200,49035101200,100,NA
49035100200,49035100800,108,NA
49035100200,49035100700,97,NA
49035100200,49035102100,110,NA
49035100200,49035101000,91,NA
49035100200,49035100200,1,NA
49035100200,49035114800,97,NA
49035112817,49035112822,85,9
49035112817,49035113017,89,11
49035112817,49035112823,63,9
49035112817,49035112819,78,10
49035112817,49035113014,85,9
49035112817,49035112816,97,11
49035112817,49035113012,75,10
49035112817,49035114600,52,7
49035112817,49035112804,111,10
49035112817,49035112812,118,10
49035112817,49035113011,94,10
49035112817,49035112805,91,10
49035112817,49035112818,111,14
49035112817,49035112817,0,0
49035112301,49035112402,117,10
49035112301,49035111801,111,10
49035112301,49035112914,118,10
49035112301,49035111702,120,10
49035112301,49035113512,112,11
49035112301,49035113533,118,9
49035112301,49035111906,88,8
49035112301,49035111201,97,10
49035112301,49035112501,54,7
49035112301,49035112610,108,11
49035112301,49035112503,75,9
49035112301,49035113513,114,10
49035112301,49035112202,41,5
49035112301,49035111701,104,8
49035112301,49035111905,82,8
49035112301,49035110800,99,10
49035112301,49035111001,105,12
49035112301,49035113515,90,9
49035112301,49035112100,70,7
49035112301,49035112611,112,11
49035112301,49035111600,117,11
49035112301,49035112001,61,7
49035112301,49035112002,28,4
49035112301,49035110701,105,10
49035112301,49035112502,80,8
49035112301,49035111202,105,10
49035112301,49035113514,110,12
49035112301,49035112403,115,11
49035112301,49035111903,93,11
49035112301,49035111101,35,4
49035112301,49035111103,65,7
49035112301,49035112302,38,5
49035112301,49035112618,114,10
49035112301,49035111904,71,8
49035112301,49035111102,73,8
49035112301,49035112404,80,8
49035112301,49035112201,65,7
49035112301,49035112301,0,0
49035103400,49035111801,91,9
49035103400,49035103300,15,1
49035103400,49035114000,85,8
49035103400,49035104000,53,6
49035103400,49035111702,90,7
49035103400,49035111500,108,9
49035103400,49035103600,34,4
49035103400,49035103800,35,3
49035103400,49035103100,30,4
49035103400,49035101102,93,9
49035103400,49035103200,39,4
49035103400,49035101800,39,4
49035103400,49035101900,68,6
49035103400,49035102300,62,6
49035103400,49035101101,82,8
49035103400,49035101200,75,8
49035103400,49035103700,21,3
49035103400,49035104100,51,5
49035103400,49035111400,68,6
49035103400,49035101400,88,11
49035103400,49035100800,106,11
49035103400,49035111701,109,9
49035103400,49035110401,91,9
49035103400,49035101600,39,5
49035103400,49035102900,56,6
