fromId,toId,n_transit_HBO,n_SOV_HBO,n_HOV_HBO,n_walk_HBO,n_bike_HBO,n_transit_HBW,n_SOV_HBW,n_HOV_HBW,n_walk_HBW,n_bike_HBW,n_transit_NHB,n_SOV_NHB,n_HOV_NHB,n_walk_NHB,n_bike_NHB,routes
49035102300,49035101600,1,8,19,1,0,0,1,0,0,0,0,5,8,3,0,45409
49035102300,49035113307,0,0,1,0,0,0,9,2,0,0,0,1,1,0,0,45409|33284
49035102300,49035113534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246|2053
49035102300,49035112918,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8246
49035102300,49035113535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5907|34522
49035102300,49035102900,9,44,111,3,0,3,16,3,1,0,2,31,51,11,0,45409
49035102300,49035113539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246|51572
49035102300,49035113515,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8246|2053
49035102300,49035104300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79372
49035102300,49035112614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45409|45418
49035102300,49035112100,0,1,2,0,0,2,13,2,0,0,0,1,2,0,0,8246|51572
49035102300,49035112619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45409|45418
49035102300,49035103500,0,2,5,0,0,0,1,0,0,0,0,2,3,1,0,45409
49035102300,49035113410,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39020|51294
49035102300,49035104800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45409|45418
49035102300,49035112611,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5907|32878
49035102300,49035111600,0,1,3,0,0,1,17,3,0,0,0,2,4,0,0,8246|2332
49035102300,49035113511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8246|51295
49035102300,49035113802,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8246|2053
49035102300,49035110702,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45409|45418
49035102300,49035113505,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39020|51294
49035102300,49035113803,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8246|2053
49035102300,49035111802,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,45409|27613
49035102300,49035110600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8246|51295
49035102300,49035112617,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5907|20201
49035102300,49035112605,0,0,1,0,0,1,12,2,0,0,0,0,1,0,0,8246|44246
49035102300,49035113012,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,8246|41065|45422
49035102300,49035100700,0,2,6,0,0,0,2,0,0,0,0,2,4,1,0,27610
49035102300,49035100100,0,3,7,0,0,0,8,1,0,0,0,3,5,0,0,19930
49035102300,49035112904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246|2061
49035102300,49035102701,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,45409
49035102300,49035112921,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8246
49035102300,49035112613,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45409|45418
49035102300,49035114100,0,2,4,0,0,1,6,1,0,0,0,2,4,0,0,45409|45418
49035102300,49035112001,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,27610
49035102300,49035112002,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8246|44246
49035102300,49035110500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246|2328
49035102300,49035112616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5907|20201
49035102300,49035110701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45409|45418
49035102300,49035112917,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8246
49035102300,49035101700,0,2,4,0,0,1,2,0,0,0,0,2,3,1,0,2003
49035102300,49035113102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8246|34504
49035102300,49035104400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45409|2022
49035102300,49035112502,0,0,0,0,0,0,6,1,0,0,0,0,1,0,0,8246|27613
49035102300,49035111202,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45409|45418
49035102300,49035102802,0,3,7,0,0,1,8,1,0,0,0,3,5,0,0,45409
49035102300,49035112905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246|2061
49035102300,49035102801,0,1,2,0,0,1,3,1,0,0,0,1,2,0,0,45409
49035102300,49035112812,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5907
49035102300,49035110300,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,8246|2328
49035102300,49035114200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8246
49035102300,49035113411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39020|51294|34504
49035102300,49035113514,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8246|51572
49035102300,49035113011,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8246|41065|45422
49035102300,49035101000,0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,2003|87443
49035102300,49035104900,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,27614
49035102300,49035112805,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5907
49035102300,49035104700,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45409|45418
49035102300,49035112403,0,0,0,0,0,1,6,1,0,0,0,0,1,0,0,8246|34522
49035102300,49035103900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45409|2022
49035102300,49035113305,0,1,3,0,0,3,15,3,0,0,0,2,4,0,0,39020
49035102300,49035112916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8246
49035102300,49035113412,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45409|33284
49035102300,49035112609,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45409|45418
49035102300,49035110200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246|2328
49035102300,49035112612,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45409|45418|65743
49035102300,49035111903,0,1,1,0,0,0,7,1,0,0,0,1,1,0,0,45409|27613
49035102300,49035111101,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45409|27613
49035102300,49035111103,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45409|45418
49035102300,49035112608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45409|45418
49035102300,49035112615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45409|45418
49035102300,49035112302,0,0,1,0,0,1,5,1,0,0,0,0,1,0,0,8246|27613
49035102300,49035112618,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45409|45418
49035102300,49035100308,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45409|45407
49035102300,49035111904,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,45409|27613
49035102300,49035111102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45409|45418
49035102300,49035102500,5,23,58,2,0,4,18,3,1,0,1,16,27,6,0,2003
49035102300,49035112404,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5907
49035102300,49035102600,0,2,6,0,0,2,5,1,0,0,0,3,5,1,0,45409|25310
49035102300,49035113007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246
49035102300,49035112201,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,8246|2061
49035102300,49035112912,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5907|34522
49035102300,49035112817,0,0,1,0,0,0,22,4,0,0,0,1,1,0,0,8246|41065|48851
49035102300,49035112301,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,8246|44246
49035102300,49035103400,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,45409|27613
49035102300,49035101500,1,3,7,0,0,1,3,0,0,0,0,2,4,1,0,2003
49035102300,49035113510,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8246|51295
49035102300,49035110402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8246|2328
49035102300,49035113600,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8246|2053
49035102300,49035114300,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5907|34522
49035102300,49035115209,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,8246
49035102300,49035104200,0,1,1,0,0,0,2,0,0,0,0,1,1,0,0,79372
49035113306,49035112822,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,51295|5907
49035113306,49035113521,0,1,2,0,0,0,3,1,0,0,0,2,3,0,0,51572
49035113306,49035113520,17,84,214,7,0,3,11,2,1,0,4,52,85,23,0,20161
49035113306,49035112402,0,0,1,0,0,1,4,1,0,0,0,1,1,0,0,51295|5907|87444
49035113306,49035111801,1,3,8,0,0,1,6,1,0,0,0,3,5,0,0,51295
49035113306,49035113538,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,51294
49035113306,49035112914,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,45407
49035113306,49035103300,0,0,1,0,0,0,5,1,0,0,0,0,1,0,0,45407|39020|45389
49035113306,49035114000,9,53,134,0,0,13,84,15,0,0,2,40,67,0,0,45407|39020
49035113306,49035112823,0,0,1,0,0,0,6,1,0,0,0,1,1,0,0,51295|5907
49035113306,49035113108,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20161|8246|34505
49035113306,49035113702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87442|2053
49035113306,49035100500,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,45407
49035113306,49035100600,0,1,3,0,0,0,7,1,0,0,0,2,3,0,0,45407
49035113306,49035111306,0,0,1,0,0,0,4,1,0,0,0,0,1,0,0,51295|45418
49035113306,49035112907,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,45407
49035113306,49035104000,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,45407|39020|2022
49035113306,49035113801,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,51294|34520
49035113306,49035111702,0,2,5,0,0,1,3,1,0,0,0,3,4,0,0,51295|27614
49035113306,49035113413,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,51294
49035113306,49035113527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87442|2061
49035113306,49035111500,2,21,54,0,0,1,36,7,0,0,1,19,31,1,0,2332
49035113306,49035113406,0,2,4,0,0,0,2,0,0,0,0,2,4,0,0,2332
49035113306,49035113512,3,16,40,1,0,2,10,2,0,0,1,12,19,2,0,51295|51572
49035113306,49035113101,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,20161|34521|34504
49035113306,49035100307,0,1,2,0,0,1,11,2,0,0,0,2,3,0,0,45407
49035113306,49035113533,0,2,6,0,0,0,2,0,0,0,0,3,5,0,0,45407
49035113306,49035111906,0,2,4,0,0,1,2,0,0,0,0,2,3,0,0,51295
49035113306,49035103600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45407|39020|45409
49035113306,49035103800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45407|39020|2022
49035113306,49035111201,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,51295|45418|65123
49035113306,49035103100,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,45407|39020
49035113306,49035112501,0,1,1,0,0,0,2,0,0,0,0,1,1,0,0,51295|51572|44246
49035113306,49035101102,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45407|39020|38724
49035113306,49035103200,0,4,9,0,0,2,14,3,0,0,0,3,5,0,0,45407|39020|2022
49035113306,49035112610,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,51295|51572|44246
49035113306,49035101800,0,1,1,0,0,0,4,1,0,0,0,1,1,0,0,45407|39020|45409
49035113306,49035112503,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,51295|51572|44246
49035113306,49035113536,0,4,10,0,0,0,3,1,0,0,0,5,8,1,0,51294
49035113306,49035112913,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20161
49035113306,49035101900,0,1,3,0,0,1,11,2,0,0,0,1,2,0,0,45407|39020
49035113306,49035113513,5,25,64,1,0,2,9,2,0,0,2,24,39,5,0,45407
49035113306,49035112202,1,4,10,0,0,2,12,2,0,0,0,5,8,0,0,51295|51572|44246
49035113306,49035113509,12,62,158,5,0,1,3,1,0,0,3,39,65,16,0,51295
49035113306,49035102300,0,3,7,0,0,1,8,1,0,0,0,3,4,0,0,45407|39020|45409
49035113306,49035101101,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45407|39020|38724
49035113306,49035112920,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,20161
49035113306,49035113528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87442|2061
49035113306,49035113532,0,1,2,0,0,0,2,0,0,0,0,1,2,0,0,20161
49035113306,49035113408,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2332
49035113306,49035102702,0,1,1,0,0,1,3,1,0,0,0,1,1,0,0,45407|45409
49035113306,49035101200,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,45407|39020|38724
49035113306,49035110900,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,51295|51572|2343
49035113306,49035113903,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2332
49035113306,49035103700,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45407|39020|45409
49035113306,49035113537,0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,20161
49035113306,49035113409,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2332
49035113306,49035104100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45407|39020|45409
49035113306,49035112604,0,0,1,0,0,0,4,1,0,0,0,0,1,0,0,51295|5907|20201
49035113306,49035113905,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2332
49035113306,49035113701,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,87442|2061
49035113306,49035112700,0,0,1,0,0,1,4,1,0,0,0,0,1,0,0,51295|5907
49035113306,49035111400,0,2,6,0,0,0,4,1,0,0,0,3,5,0,0,45407|39020|45389
49035113306,49035101400,1,8,21,0,0,4,46,8,0,0,0,7,12,0,0,45407|39020|45409
49035113306,49035113523,0,0,1,0,0,0,2,0,0,0,0,1,2,0,0,20161|87442
49035113306,49035114700,0,2,6,0,0,0,5,1,0,0,0,2,4,0,0,45407|45407
49035113306,49035113904,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2332
49035113306,49035100800,0,1,2,0,0,0,2,0,0,0,0,1,1,0,0,45407|39020
49035113306,49035113407,0,1,1,0,0,0,6,1,0,0,0,1,2,0,0,2332
49035113306,49035113526,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,87442|2053
49035113306,49035111701,0,2,5,0,0,1,3,1,0,0,0,3,4,0,0,51295
49035113306,49035111905,0,2,4,0,0,0,5,1,0,0,0,2,3,0,0,51295
49035113306,49035111002,0,3,8,0,0,1,24,4,0,0,0,4,6,0,0,51295|5907|2069
49035113306,49035110800,1,7,17,0,0,9,44,8,0,0,0,7,12,0,0,51295|45418
49035113306,49035113522,0,2,5,0,0,0,1,0,0,0,0,3,5,0,0,20161
49035113306,49035111305,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,51295|45418
49035113306,49035111001,0,1,1,0,0,0,2,0,0,0,0,1,1,0,0,51295|45418
49035113306,49035110401,0,2,4,0,0,0,5,1,0,0,0,2,3,0,0,51295
49035113306,49035101600,0,1,1,0,0,0,2,0,0,0,0,1,1,0,0,45407|39020|45409
49035113306,49035113534,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,87442|2053
49035113306,49035112918,0,0,1,0,0,0,8,2,0,0,0,1,1,0,0,51295|8246
49035113306,49035113535,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51294|34520
49035113306,49035102900,2,15,37,0,0,4,23,4,0,0,1,14,23,0,0,45407|39020
49035113306,49035113539,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,51572
49035113306,49035113515,1,8,20,0,0,0,5,1,0,0,0,8,14,1,0,45407
49035113306,49035104300,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,51295|79372
49035113306,49035112614,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51295|45418
49035113306,49035112100,7,34,86,1,0,13,30,6,0,0,2,28,47,3,0,51295|51572
49035113306,49035112619,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51295|45418
49035113306,49035103500,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,45407|39020|45409
49035113306,49035113410,0,3,8,0,0,0,4,1,0,0,0,5,8,0,0,51294
49035113306,49035104800,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,51295|45418
49035113306,49035112611,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,51295|5907|32878
49035113306,49035111600,16,76,194,3,0,11,44,8,0,0,4,55,91,8,0,51295
49035113306,49035113511,3,11,28,1,0,1,1,0,0,0,1,9,15,4,0,51295
49035113306,49035113802,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,51572
49035113306,49035110702,0,0,1,0,0,1,3,1,0,0,0,0,1,0,0,51295
49035113306,49035113505,0,1,3,0,0,0,2,0,0,0,0,2,4,0,0,51294
49035113306,49035113803,0,0,1,0,0,0,3,1,0,0,0,1,1,0,0,87442|2053
49035113306,49035111802,0,2,5,0,0,1,5,1,0,0,0,3,4,0,0,51295|27613
49035113306,49035110600,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,51295
49035113306,49035112617,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,51295|5907|20201
49035113306,49035112605,0,3,7,0,0,4,30,5,0,0,0,4,7,0,0,51295|51572|44246
49035113306,49035113012,0,1,2,0,0,0,16,3,0,0,0,2,2,0,0,45407|45422
49035113306,49035100700,0,1,3,0,0,0,3,1,0,0,0,1,2,0,0,45407|39020
49035113306,49035100100,1,5,13,0,0,1,14,3,0,0,0,4,7,0,0,45407|39020|19906
49035113306,49035112904,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,20161|34521
49035113306,49035102701,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,45407|45409
49035113306,49035112921,0,0,1,0,0,0,4,1,0,0,0,0,1,0,0,20161
49035113306,49035112613,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,51295|45418
49035113306,49035114100,0,4,10,0,0,1,11,2,0,0,0,4,6,0,0,45407|39020|2022
49035113306,49035112001,1,4,10,0,0,0,4,1,0,0,0,4,6,0,0,51295|27610
49035113306,49035112002,0,2,5,0,0,0,6,1,0,0,0,2,4,0,0,51295|51572|44246
49035113306,49035110500,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,51295
49035113306,49035112616,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,51295|5907|20201
49035113306,49035110701,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,51295
49035113306,49035112917,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,20161
49035113306,49035101700,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,51295|8246
49035113306,49035113102,0,0,1,0,0,0,4,1,0,0,0,0,1,0,0,20161|34521|34504
49035113306,49035104400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45407|39020|2022
49035113306,49035102100,0,1,3,0,0,1,9,2,0,0,0,1,2,0,0,45407|39020
49035113306,49035112502,0,2,6,0,0,0,17,3,0,0,0,3,6,0,0,51295|8246|27613
49035113306,49035103000,0,1,1,0,0,0,2,0,0,0,0,1,1,0,0,45407|39020|45409
49035113306,49035111202,0,1,3,0,0,0,6,1,0,0,0,1,2,0,0,51295|45418
49035113306,49035102802,2,14,35,0,0,1,17,3,0,0,1,12,20,1,0,45407
49035113306,49035112905,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20161
49035113306,49035102801,0,2,6,0,0,1,5,1,0,0,0,3,6,0,0,45407|45409
49035113306,49035112812,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,51295|5907
49035113306,49035110300,0,1,1,0,0,0,2,0,0,0,0,1,2,0,0,51295|20160
49035113306,49035114200,0,0,1,0,0,0,3,1,0,0,0,1,1,0,0,20161|34522
49035113306,49035113411,0,2,5,0,0,0,2,0,0,0,0,2,4,0,0,51294|34504
49035113306,49035102000,0,2,5,0,0,1,5,1,0,0,0,2,4,0,0,45407|39020|45409
49035113306,49035113514,1,6,15,0,0,0,1,0,0,0,0,6,9,1,0,51295|51572
49035113306,49035101000,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,45407|39020|38724
49035113306,49035104900,0,1,2,0,0,0,1,0,0,0,0,1,2,0,0,45407|39020|45389
49035113306,49035112805,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,51295|5907
49035113306,49035104700,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,51295|45418
49035113306,49035112403,0,2,6,0,0,2,17,3,0,0,0,4,6,0,0,20161|34522
49035113306,49035103900,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45407|39020|2022
49035113306,49035113305,250,947,2403,73,0,29,40,7,2,0,40,403,665,156,0,45407
49035113306,49035112916,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,20161
49035113306,49035113412,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,2332
49035113306,49035112609,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,51295|45418
49035113306,49035110200,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2332|2328
49035113306,49035112612,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,51295|45418|65743
49035113306,49035111903,1,6,16,0,0,1,17,3,0,0,0,6,9,0,0,51295
49035113306,49035111101,0,1,1,0,0,1,5,1,0,0,0,1,1,0,0,51295|27613
49035113306,49035111103,0,1,1,0,0,0,4,1,0,0,0,1,1,0,0,51295|45418
49035113306,49035112608,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,51295|45418
49035113306,49035112615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51295|45418
49035113306,49035112302,1,4,11,0,0,2,14,3,0,0,0,6,9,0,0,51295|8246|27613
49035113306,49035112618,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,51295|45418
49035113306,49035100308,0,1,1,0,0,0,1,0,0,0,0,1,2,0,0,45407
49035113306,49035111904,0,2,6,0,0,0,3,1,0,0,0,2,4,0,0,51295|27613
49035113306,49035111102,0,1,2,0,0,0,2,0,0,0,0,1,2,0,0,51295|45418
49035113306,49035102500,2,10,26,0,0,7,26,5,0,0,0,9,15,0,0,45407|39020|27614
49035113306,49035112404,0,1,3,0,0,1,7,1,0,0,0,2,3,0,0,51295|5907
49035113306,49035102600,0,2,4,0,0,3,8,2,0,0,0,2,4,0,0,45407|79372
49035113306,49035113007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20161|8246
49035113306,49035112201,0,3,7,0,0,0,6,1,0,0,0,3,5,0,0,51295|8246|2061
49035113306,49035112912,0,0,1,0,0,0,6,1,0,0,0,1,2,0,0,20161|34521
49035113306,49035112817,0,3,8,0,0,1,56,10,0,0,0,7,11,0,0,51295|5907|48851
49035113306,49035112301,0,2,5,0,0,1,8,1,0,0,0,2,4,0,0,51295|51572|44246
49035113306,49035103400,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,51295|27613
49035113306,49035101500,0,0,1,0,0,0,3,1,0,0,0,0,1,0,0,45407|79372|2003
49035113306,49035113510,15,49,125,6,0,5,5,1,1,0,3,28,46,18,0,51295
49035113306,49035110402,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,51295
49035113306,49035113600,0,0,1,0,0,0,2,0,0,0,0,1,1,0,0,51572
49035113306,49035114300,0,0,1,0,0,0,8,2,0,0,0,1,1,0,0,51294|34520
49035113306,49035115209,0,0,1,0,0,0,13,2,0,0,0,1,1,0,0,20161|8246
49035113306,49035104200,0,1,1,0,0,0,3,1,0,0,0,1,1,0,0,51295|79372
49035101101,49035112822,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5907
49035101101,49035113521,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39020|87442
49035101101,49035113520,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,39020|20161
49035101101,49035112402,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5907
49035101101,49035113310,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,39020
49035101101,49035111801,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,27613
49035101101,49035113538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39020|34505
49035101101,49035112914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8246|34521
49035101101,49035103300,0,0,1,0,0,1,3,0,0,0,0,0,1,0,0,27613
49035101101,49035114000,7,41,104,3,0,6,51,9,1,0,2,31,52,10,0,79372
49035101101,49035112823,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5907
49035101101,49035113108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246|34505
49035101101,49035113702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246|34505
49035101101,49035100500,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19902|28223
49035101101,49035100600,0,1,1,0,0,0,4,1,0,0,0,1,1,0,0,19902
49035101101,49045131200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19902
49035101101,49035111306,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,45418
49035101101,49035112907,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8246|34521
49035101101,49035104000,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,79372
49035101101,49035113801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246|2053
49035101101,49035111702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27614
49035101101,49035113413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246|2332
49035101101,49035113309,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39020|87442
49035101101,49035113527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8246|34505
49035101101,49035111500,0,1,1,0,0,0,13,2,0,0,0,1,2,0,0,27610
49035101101,49035113406,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8246|2332
49035101101,49035113512,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,27614|51295
49035101101,49035113101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8246|34521|34504
49035101101,49035100307,0,0,0,0,0,0,5,1,0,0,0,0,1,0,0,19902|45407
49035101101,49035113533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,19902|45407
49035101101,49035111906,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27614|51295
49035101101,49035103600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45418
49035101101,49035103800,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45418
49035101101,49035111201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,45418|65123
49035101101,49035103100,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,27614
49035101101,49035112501,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8246|27613
49035101101,49035103200,0,1,3,0,0,1,7,1,0,0,0,1,2,0,0,27614
49035101101,49035112610,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5907|32878
49035101101,49035101800,1,4,11,0,0,1,2,0,0,0,0,4,7,2,0,27613
49035101101,49035112503,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5907|32878
