fromId,toId,transit_time,access_time,wait_time,ride_time,transfer_time,egress_time,combined_time,routes,n_rides,car_time,walk_time,bike_time
49035100100,49035110402,107,18.6,22.3,43.7,7.2,16,107.8,19930|5907|51295,3,19,NA,100
49035100100,49035113600,117,48.6,16.7,32.4,2.7,17.2,117.6,41065|2053,2,22,NA,NA
49035100100,49035104200,116,18.6,22.1,39.7,3.3,33.1,116.7,19930|79372,2,21,NA,86
49035112904,49035112822,79,17,19.6,25.3,1.1,16.8,79.8,2061|5907,2,17,NA,103
49035112904,49035113521,48,17.2,6.9,5.5,0,18.6,48.1,87442,1,7,72,25
49035112904,49035113520,46,17.2,6.9,8.3,0,13.9,46.3,87442,1,10,104,34
49035112904,49035112402,69,17,23.6,21.1,3.1,4.4,69.1,2061|5907|87444,3,15,NA,79
49035112904,49035113310,47,17.2,6.9,14,0,9.5,47.5,87442,1,11,NA,43
49035112904,49035111801,68,17,9.3,33.5,0.4,8.4,68.6,2061|27613,2,20,NA,NA
49035112904,49035113538,63,17.2,9.8,19.3,0.6,16.4,63.3,87442|51294,2,13,NA,48
49035112904,49035112914,47,18,22.4,6.1,0,1.2,47.7,34521,1,7,71,43
49035112904,49035103300,73,17,9.3,42.3,0.4,4.6,73.6,2061|27613,2,22,NA,NA
49035112904,49035114000,72,17,11.2,30.3,0.5,13.9,72.9,2061|5907,2,20,NA,NA
49035112904,49035112823,83,17,19.6,27.3,1.1,18.3,83.3,2061|5907,2,19,NA,NA
49035112904,49035113108,92,36.3,26.299999999999997,17,3,9.8,92.4,20161|8246|34505,3,11,115,77
49035112904,49035113702,52,22.2,8.8,3.7,0,18,52.7,34504,1,8,61,23
49035112904,49035100500,114,17,15.8,76.4,2.9,2.8,114.9,2061|5907|28223,3,21,NA,NA
49035112904,49035100600,107,17.2,16.6,51,3.3,19.5,107.5,87442|39020,2,21,NA,NA
49035112904,49035112907,46,18,22.4,4.5,0,1.7,46.6,34521,1,5,57,31
49035112904,49035104000,94,17,10.8,54.3,1.3,11.3,94.7,2061|27613|2022,3,24,NA,NA
49035112904,49035113801,63,17.2,12.3,14.8,2.6,16.5,63.4,87442|2053,2,10,106,39
49035112904,49035111702,70,17,12,38.6,1.5,1.6,70.6,2061|27613|2328,3,17,NA,115
49035112904,49035113413,60,17.2,9.8,18.4,0.6,14.1,60.1,87442|51294,2,12,NA,55
49035112904,49035113309,39,17.2,6.9,11,0,4.6,39.6,87442,1,11,120,42
49035112904,49035113527,76,17.2,26.3,25.4,2.6,5.3,76.7,87442|2053|2061,3,10,79,43
49035112904,49035111500,92,17,12.8,31.8,3,28,92.6,2061|5907|27610,3,18,NA,NA
49035112904,49035113406,68,22.2,12.600000000000001,22.900000000000002,0.5,10.7,68.9,34504|2332,2,13,NA,66
49035112904,49035113512,78,17.2,15.4,23.4,4,18.1,78.1,87442|51572,2,16,NA,73
49035112904,49035113101,47,17.2,8.4,8.8,0,13.2,47.6,34521|34504,2,8,89,48
49035112904,49035100307,110,17,16.9,58.3,3.8,14.5,110.5,2061|45407,2,22,NA,NA
49035112904,49035113533,42,17,7.7,5.3,0,12.9,42.9,2061,1,8,70,33
49035112904,49035111906,70,17,12.8,24.9,3,12.6,70.1,2061|5907|27610,3,17,NA,108
49035112904,49035103600,93,17,16,50.9,1.8,7.3,93,2061|27613|45409,3,24,NA,NA
49035112904,49035103800,84,17,10.8,46.8,1.3,8.9,84.8,2061|27613|2022,3,22,NA,NA
49035112904,49035111201,96,18,38,32,0.4,8,96.4,34521|2069,2,15,NA,113
49035112904,49035103100,86,17,12.8,39,3,15.1,86.8,2061|5907|27610,3,22,NA,NA
49035112904,49035112501,57,17,9.3,16.1,0.4,15,57.8,2061|27613,2,13,NA,76
49035112904,49035101102,85,17,12.4,39.7,5.9,10.4,85.4,2061|5907|19936,3,25,NA,NA
49035112904,49035103200,76,17,13.7,31.6,2.1,12.1,76.3,2061|5907|2022,3,20,NA,NA
49035112904,49035112610,77,17,12.8,21.6,7.7,18.7,77.8,2061|27613|44246,3,15,NA,93
49035112904,49035101800,79,17,9.3,48.20000000000001,0.4,4.5,79.4,2061|27613,2,23,NA,NA
49035112904,49035112503,72,17,12.8,19.3,7.7,15.8,72.6,2061|27613|44246,3,13,NA,85
49035112904,49035113536,57,22.2,8.8,14.7,0,11.8,57.5,34504,1,11,110,54
49035112904,49035113308,55,17.2,6.9,12.3,0,19.5,55.8,87442,1,12,NA,56
49035112904,49035112913,44,36.3,2.3,3.7,0,1.7,44.1,20161,1,5,51,27
49035112904,49035101900,78,17,13.9,42.5,3.1,1.9,78.3,2061|5907|45418,3,23,NA,NA
49035112904,49035113513,60,17,16.9,11,3.8,11.8,60.5,2061|45407,2,9,86,41
49035112904,49035112202,66,17,7.7,13.3,0,28.6,66.6,2061,1,15,NA,75
49035112904,49035113509,78,17.2,18.1,22.1,3.8,17.8,78.9,87442|2332,2,14,NA,68
49035112904,49035102300,84,17,12.6,36.1,6.8,12.4,84.9,2061|5907|27610,3,21,NA,NA
49035112904,49035113306,64,17.2,21.3,16.8,1.6,7.3,64.1,87442|51295,2,12,NA,52
49035112904,49035101101,91,17,9.3,56.3,0.4,8.3,91.3,2061|27613,2,25,NA,NA
49035112904,49035112920,77,36.3,2.3,8.3,0,30.4,77.4,20161,1,10,111,46
49035112904,49035113528,78,17.2,26.3,27.5,2.6,4.7,78.2,87442|2053|2061,3,10,91,48
49035112904,49035113532,35,17.2,6.9,2.9,0,8.4,35.3,87442,1,6,44,15
49035112904,49035113408,85,22.2,12.600000000000001,35.6,0.5,14.2,85.1,34504|2332,2,16,NA,80
49035112904,49035113008,93,16.7,29.700000000000003,11.5,0.3,34.8,93.1,87442|45424,2,10,NA,44
49035112904,49035102702,93,17,14.3,48.400000000000006,3.5,10.5,93.6,2061|5907|45409,3,21,NA,NA
49035112904,49035101200,94,17,10.6,54.8,7.1,4.9,94.3,2061|27613|38724,3,27,NA,NA
49035112904,49035110900,102,17,17.1,37.900000000000006,1.6,28.7,102.4,2061|5907|2343,3,22,NA,NA
49035112904,49035113903,111,22.2,12.600000000000001,46.6,0.5,30,111.9,34504|2332,2,20,NA,109
49035112904,49035103700,97,17,9.3,43.7,0.4,27.2,97.6,2061|27613,2,23,NA,NA
49035112904,49035113537,41,17.2,6.9,8.3,0,8.8,41.2,87442,1,9,99,32
49035112904,49035113409,75,17.2,9.8,20.5,0.6,27.8,75.8,87442|51294,2,14,NA,67
49035112904,49035104100,95,17,10.8,57,1.3,9.8,95.8,2061|27613|2022,3,25,NA,NA
49035112904,49035112604,109,17,42.1,26.200000000000003,2.6,21.4,109.3,2061|5907|20201,3,19,NA,113
49035112904,49035113905,100,22.2,12.600000000000001,39.1,0.5,25.6,100.1,34504|2332,2,21,NA,93
49035112904,49035113701,45,22.2,8.8,2.6,0,11.6,45.2,34504,1,6,48,19
49035112904,49035112700,65,17,19.6,20.3,1.1,7.9,65.9,2061|5907,2,16,NA,100
49035112904,49035111400,74,17,12.8,32.7,3,8.6,74,2061|5907|27610,3,18,NA,NA
49035112904,49035101400,101,17,17.2,51.3,0.5,15.4,101.4,2061|8246,2,29,NA,NA
49035112904,49035113523,48,17.2,6.9,3.9,0,20.8,48.7,87442,1,7,64,22
49035112904,49035113904,84,22.2,12.600000000000001,39.7,0.5,9.8,84.8,34504|2332,2,19,NA,101
49035112904,49035100800,79,17,11.2,41.3,0.5,9.9,79.9,2061|5907,2,24,NA,NA
49035112904,49035113407,98,22.2,12.600000000000001,34.2,0.5,29.3,98.8,34504|2332,2,17,NA,91
49035112904,49035113526,83,17.2,12.3,17.4,2.6,34,83.4,87442|2053,2,16,NA,69
49035112904,49035111701,69,17,12.8,26.9,3,9.9,69.6,2061|5907|27610,3,17,NA,109
49035112904,49035111905,67,17,17.1,25.200000000000003,1.6,6.7,67.6,2061|5907|2343,3,17,NA,106
49035112904,49035111002,114,18,38,41.900000000000006,0.4,16,114.3,34521|2069,2,17,NA,NA
49035112904,49035110800,79,17,17.1,34.900000000000006,1.6,9,79.7,2061|5907|2343,3,18,NA,NA
49035112904,49035113522,48,17.2,6.9,6.6,0,18.2,48.8,87442,1,8,79,36
49035112904,49035111305,104,18,38,35.400000000000006,0.4,12.7,104.5,34521|2069,2,16,NA,NA
49035112904,49035110401,96,17,22.7,34,1,21.6,96.3,2061|5907|51295,3,22,NA,NA
49035112904,49035101600,88,17,9.3,49.099999999999994,0.4,12.5,88.4,2061|27613,2,25,NA,NA
49035112904,49035113307,87,17.2,22.6,23.1,0.3,24.5,87.6,87442|25310,2,13,NA,66
49035112904,49035113534,75,17.2,12.3,21.2,2.6,22.1,75.3,87442|2053,2,12,118,64
49035112904,49035112918,81,17,12.600000000000001,20.3,1.1,30.3,81.3,2061|8246,2,11,NA,53
49035112904,49035113535,80,17.2,26.6,12.2,0,24.1,80.1,34521|34522,2,12,NA,70
49035112904,49035102900,69,17,11.2,28.3,0.5,12.9,69.9,2061|5907,2,21,NA,118
49035112904,49035113539,72,22.2,22.9,15.2,0.7,11.7,72.8,34504|51572,2,12,NA,49
49035112904,49035113515,69,17,16,22.5,2.7,11.1,69.4,2061|5907|2053,3,11,114,54
49035112904,49035104300,102,17,10.8,50.1,1.3,23,102.1,2061|27613|2022,3,21,NA,NA
49035112904,49035112100,61,17,16.8,20.3,2,5.6,61.6,2061|5907|51572,3,14,NA,78
49035112904,49035103500,78,17,9.3,46.099999999999994,0.4,5.7,78.4,2061|27613,2,23,NA,NA
49035112904,49035113410,56,17.2,9.8,15.1,0.6,14.3,56.9,87442|51294,2,10,NA,53
49035112904,49035104800,86,17,9.3,36.900000000000006,0.4,22.5,86.2,2061|27613,2,22,NA,NA
49035112904,49035112611,97,46.8,15,19.7,0.5,15,97,34522|32878,2,17,NA,112
49035112904,49035111600,76,17,12.4,28.4,1.4,16.9,76.1,2061|5907|2332,3,17,NA,88
49035112904,49035113511,64,17.2,15.4,16.200000000000003,4,11.4,64.2,87442|51572,2,13,NA,56
49035112904,49035113802,61,22.2,8.8,9.9,0,20.8,61.6,34504,1,10,96,38
49035112904,49035110702,91,17,22.7,36.1,1,14.4,91.2,2061|5907|51295,3,21,NA,NA
49035112904,49035113505,59,17.2,9.8,15.6,0.6,16.8,59.8,87442|51294,2,11,107,42
49035112904,49035113803,64,17.2,12.3,14,2.6,18.9,64.8,87442|2053,2,11,101,46
49035112904,49035111802,70,17,9.3,35.900000000000006,0.4,8,70.6,2061|27613,2,19,NA,NA
49035112904,49035110600,91,17,17.1,42.3,1.6,13.6,91.7,2061|5907|2343,3,21,NA,NA
49035112904,49035112617,115,17,42.1,35.3,2.6,18.8,115.8,2061|5907|20201,3,24,NA,NA
49035112904,49035112605,77,17,12.8,29.1,7.7,10.9,77.5,2061|27613|44246,3,17,NA,93
49035112904,49035113012,116,46.8,19.1,17.4,13.4,20.1,116.8,34522|45422,2,16,NA,70
49035112904,49035100700,86,17,12.4,41.6,5.9,9.4,86.2,2061|5907|19936,3,22,NA,NA
49035112904,49035100100,110,17,12.4,41.6,5.9,33.8,110.7,2061|5907|19936,3,25,NA,NA
49035112904,49035102701,84,17,14.3,45.9,3.5,4.2,84.9,2061|5907|45409,3,20,NA,114
49035112904,49035112921,63,16.7,29.700000000000003,12.299999999999999,0.3,3.9,63,87442|45424,2,9,101,42
49035112904,49035112613,111,17,42.1,29.6,2.6,20.2,111.5,2061|5907|20201,3,21,NA,NA
49035112904,49035114100,85,17,10.8,44.9,1.3,11.4,85.4,2061|27613|2022,3,23,NA,NA
49035112904,49035112001,69,17,12.8,22.5,3,14.7,69.9,2061|5907|27610,3,16,NA,91
49035112904,49035112002,66,17,9.3,24,0.4,15.7,66.4,2061|27613,2,15,NA,104
49035112904,49035110500,97,17,22.7,40.7,1,15.6,97.1,2061|5907|51295,3,22,NA,NA
49035112904,49035112616,101,17,42.1,35.3,2.6,4.6,101.6,2061|5907|20201,3,23,NA,NA
49035112904,49035110701,85,17,17.1,29.3,1.6,21,86,2061|5907|2343,3,19,NA,NA
49035112904,49035112917,61,36.3,2.3,6.4,0,16.2,61.3,20161,1,9,86,44
49035112904,49035101700,79,17,13.9,44.5,3.1,1.5,79.9,2061|5907|45418,3,24,NA,NA
49035112904,49035113102,47,17.2,8.4,14.2,0,8,47.9,34521|34504,2,9,107,46
49035112904,49035104400,107,17,10.8,50.1,1.3,28.8,107.9,2061|27613|2022,3,24,NA,NA
49035112904,49035102100,74,17,13.9,39.8,3.1,0.8,74.6,2061|5907|45418,3,22,NA,NA
49035112904,49035112502,73,17,9.3,19,0.4,28,73.7,2061|27613,2,15,NA,105
49035112904,49035103000,86,17,11.2,28.3,0.5,29.8,86.8,2061|5907,2,22,NA,NA
49035112904,49035111202,101,18,38,32.6,0.4,12.7,101.7,34521|2069,2,16,NA,NA
49035112904,49035102802,94,17,14.3,37.7,3.5,22.1,94.5,2061|5907|45409,3,18,NA,101
49035112904,49035102801,85,17,14.3,39.4,3.5,11.8,85.8,2061|5907|45409,3,18,NA,105
49035112904,49035112812,93,17,19.6,23.3,1.1,32.6,93.6,2061|5907,2,17,NA,100
49035112904,49035110300,96,17,26.3,38.2,2.4,12.3,96.2,2061|5907|2328,3,22,NA,NA
49035112904,49035114200,77,46.8,1.5,6.1,0,22.8,77.2,34522,1,12,NA,58
49035112904,49035113411,58,22.2,8.8,18,0,9.6,58.6,34504,1,11,NA,55
49035112904,49035102000,90,17,17.2,41.3,0.5,14.3,90.3,2061|8246,2,22,NA,NA
49035112904,49035113514,68,17.2,15.4,20.4,4,11.2,68.2,87442|51572,2,14,NA,64
49035112904,49035101000,99,17,25.8,44.6,3.1,8.6,99.1,2061|5907|38724,3,27,NA,NA
49035112904,49035104900,82,17,9.3,38.5,0.4,17.2,82.4,2061|27613,2,18,NA,NA
49035112904,49035112805,91,17,19.6,27.3,1.1,26.6,91.7,2061|5907,2,19,NA,NA
49035112904,49035104700,96,17,9.3,38.2,0.4,31.3,96.1,2061|27613,2,21,NA,NA
49035112904,49035112403,61,46.8,1.5,9,0,4.6,61.8,34522,1,12,NA,64
49035112904,49035103900,87,17,10.8,51.8,1.3,6.8,87.7,2061|27613|2022,3,24,NA,NA
49035112904,49035113305,60,17.2,16.6,21,3.3,2.7,60.7,87442|39020,2,15,NA,72
49035112904,49035112916,53,16.7,18.1,6,0,13,53.8,87442,1,8,67,27
49035112904,49035113412,90,22.2,24,25.6,0.7,18.1,90.7,34504|51572|34520,3,14,NA,72
49035112904,49035112609,114,17,42.1,32.1,2.6,20.4,114.2,2061|5907|20201,3,21,NA,NA
49035112904,49035110200,100,17,26.3,41.8,2.4,12.9,100.5,2061|5907|2328,3,23,NA,NA
49035112904,49035112612,102,17,42.1,22.3,2.6,18.2,102.2,2061|5907|20201,3,17,NA,112
49035112904,49035111903,80,17,17.1,28.1,1.6,16.4,80.2,2061|5907|2343,3,20,NA,NA
49035112904,49035111101,60,17,9.3,22,0.4,12.1,60.8,2061|27613,2,16,NA,104
49035112904,49035111103,79,17,9.3,21.3,0.4,32,79.9,2061|27613,2,16,NA,110
49035112904,49035112608,115,17,42.1,28.8,2.6,24.5,115,2061|5907|20201,3,19,NA,NA
49035112904,49035112302,53,17,9.3,16.6,0.4,10.5,53.8,2061|27613,2,14,NA,83
49035112904,49035112618,109,46.8,15,19.7,0.5,27,109,34522|32878,2,15,NA,NA
49035112904,49035100308,96,17,16.9,57.099999999999994,3.8,1.7,96.5,2061|45407,2,20,NA,NA
49035112904,49035111904,62,17,9.3,28.200000000000003,0.4,7.6,62.5,2061|27613,2,19,NA,111
49035112904,49035111102,93,17,17.1,33.900000000000006,1.6,23.5,93,2061|5907|2343,3,18,NA,NA
49035112904,49035102500,79,17,11.2,45.3,0.5,5.7,79.7,2061|5907,2,22,NA,NA
49035112904,49035112404,63,17,19.6,15.3,1.1,10.5,63.5,2061|5907,2,10,NA,81
49035112904,49035102600,100,17,11.2,47.3,0.5,24.3,100.3,2061|5907,2,19,NA,118
49035112904,49035113007,86,36.3,8.399999999999999,13.3,0.9,27,86.1,20161|8246,2,11,NA,67
49035112904,49035112201,54,17,7.7,10.8,0,18.8,54.3,2061,1,12,NA,58
49035112904,49035112817,113,17,25,39.5,3.7,28.5,113.7,2061|5907|48851,3,19,NA,102
49035112904,49035112301,76,17,9.3,23.3,0.4,26.5,76.5,2061|27613,2,15,NA,93
49035112904,49035103400,77,17,9.3,43.7,0.4,7.1,77.4,2061|27613,2,22,NA,NA
49035112904,49035101500,84,17,13.9,46.9,3.1,3.7,84.6,2061|5907|45418,3,26,NA,NA
49035112904,49035113510,53,17.2,15.4,14.4,4,2,53,87442|51572,2,12,119,54
49035112904,49035110402,92,17,22.7,36.1,1,16,92.8,2061|5907|51295,3,23,NA,NA
49035112904,49035113600,43,22.2,8.8,9,0,3.8,43.8,34504,1,8,79,31
49035112904,49035114300,66,17.2,26.6,9.600000000000001,0,13.2,66.7,34521|34522,2,11,106,67
49035112904,49035115209,90,36.3,8.399999999999999,15.3,0.9,29.9,90.9,20161|8246,2,18,NA,103
49035102701,49035112822,79,4,9.3,46.1,3.6,16.8,79.8,45409|5907,2,20,NA,NA
49035102701,49035113521,83,4,12.3,48.3,4.6,14.4,83.6,45409|5907|2053,3,15,NA,98
49035102701,49035113520,91,17.7,24.8,40.3,3.3,5.5,91.5,45407|51295|20161,3,13,NA,86
49035102701,49035112402,69,4,13.3,41.9,5.6,4.4,69.1,45409|5907|87444,3,20,NA,NA
49035102701,49035113310,65,17.7,20.5,17.3,1.5,8.9,65.9,45407|39020,2,11,NA,71
49035102701,49035111801,72,4,15.9,44.2,1.3,7.4,72.8,45409|27613,2,15,NA,76
49035102701,49035113538,93,17.7,23.5,30.200000000000003,5.5,16.4,93.3,45407|39020|51294,3,18,NA,106
49035102701,49035112914,69,17.7,6,36.6,0,9.2,69.4,45407,1,16,NA,119
49035102701,49035103300,58,4,15.9,32.300000000000004,1.3,5.3,58.8,45409|27613,2,13,NA,51
49035102701,49035114000,27,4.3,2.7,11.1,1.6,7.4,27.1,45409|79372,2,7,62,24
49035102701,49035112823,83,4,9.3,48.1,3.6,18.3,83.3,45409|5907,2,23,NA,NA
49035102701,49035113108,92,4,20.2,52.800000000000004,5.8,9.8,92.4,45409|8246|34505,3,26,NA,NA
49035102701,49035113702,88,4,12.3,52,4.6,15.8,88.7,45409|5907|2053,3,19,NA,NA
49035102701,49035100500,55,4.3,15.7,24.700000000000003,8.4,2.8,55.9,45409|45407|28223,3,9,77,26
49035102701,49035100600,51,4.3,8,10.3,0,28.4,51.1,45409|45407,2,8,58,20
49035102701,49045131200,116,4.3,17.4,80.19999999999999,0,14.1,116.1,45409|45407|19902,3,39,NA,NA
49035102701,49035112907,68,17.7,6,36.6,0,8.3,68.5,45407,1,15,NA,NA
49035102701,49035104000,67,4.3,2.7,41.8,1.6,17.1,67.4,45409|79372,2,16,NA,62
49035102701,49035113801,93,4,12.3,55.900000000000006,4.6,16.5,93.4,45409|5907|2053,3,21,NA,NA
49035102701,49035111702,62,4,20,33.1,5,1,63,45409|5907|2328,3,11,NA,59
49035102701,49035113413,90,17.7,23.5,29.3,5.5,14.1,90.1,45407|39020|51294,3,17,NA,97
49035102701,49035113309,72,17.7,23.5,19.7,5.5,6.1,72.5,45407|39020|51294,3,13,NA,78
49035102701,49035113527,92,17.7,7.8,57.9,3.2,5.8,92.3,45407|2061,2,22,NA,NA
49035102701,49035111500,73,4,9.4,30.9,1.8,27.8,73.8,45409|27610,2,9,108,61
49035102701,49035113406,83,17.7,15.3,37.5,2.8,10.7,83.9,45407|2332,2,15,NA,82
49035102701,49035113512,78,17.7,9.3,33,0,18.1,78.1,45407|51572,2,15,NA,80
49035102701,49035113101,107,17.7,22.2,51.1,3.4,13.2,107.6,45407|34521|34504,3,23,NA,NA
49035102701,49035100307,50,4.3,8,23.6,0,14.5,50.5,45409|45407,2,10,99,39
49035102701,49035113533,68,17.7,6,34.4,0,10.8,68.8,45407,1,13,NA,111
49035102701,49035111906,62,4,10.5,31.400000000000002,5.5,10.9,62.2,45409|5907|51295,3,15,NA,73
49035102701,49035103600,48,4,7.9,28.8,0,7.3,48,45409,1,12,NA,50
49035102701,49035103800,69,4,11.5,39,6.5,8.9,69.8,45409|5907|2022,3,13,NA,58
49035102701,49035111201,96,4,30.5,49.5,4.4,8,96.4,45409|5907|2069,3,19,NA,NA
49035102701,49035103100,56,4,9.4,23.2,1.8,18.2,56.4,45409|27610,2,10,101,38
49035102701,49035112501,72,4,11.8,36.9,5.1,15,72.8,45409|5907|27613,3,17,NA,120
49035102701,49035101102,45,4.3,8,18.1,4.3,10.4,45.1,45409|79372|27610,3,11,98,38
49035102701,49035103200,55,4,9.4,26.599999999999998,1.8,14.2,55.9,45409|27610,2,10,116,40
49035102701,49035112610,81,4,9.3,38.1,3.6,26.3,81.3,45409|5907,2,20,NA,NA
49035102701,49035101800,46,4.3,2.7,25.7,1.6,12.4,46.6,45409|79372,2,10,100,38
49035102701,49035112503,78,4,10.7,39.6,9,15.3,78.5,45409|5907|44246,3,18,NA,NA
49035102701,49035113536,91,17.7,23.5,24.3,5.5,20.5,91.6,45407|39020|51294,3,16,NA,101
49035102701,49035113308,77,17.7,20.5,17.3,1.5,20.7,77.7,45407|39020,2,11,NA,64
49035102701,49035112913,86,4,14.1,47.6,5.8,14.6,86.1,45409|5907|34522,3,18,NA,NA
49035102701,49035101900,41,4.3,13.2,20.5,1.6,1.9,41.4,45409|79372|2003,3,9,95,40
49035102701,49035113513,66,17.7,6,31.1,0,11.8,66.6,45407,1,14,NA,89
49035102701,49035112202,78,4,9.3,34.1,3.6,27.9,78.9,45409|5907,2,16,NA,103
49035102701,49035113509,69,17.7,6,16.8,0,29.3,69.7,45407,1,13,NA,59
49035102701,49035102300,42,4.3,2.7,19.4,1.6,14.9,42.8,45409|79372,2,8,79,29
49035102701,49035113306,55,17.7,6,20,0,12.3,56,45407,1,12,NA,63
49035102701,49035101101,55,4.3,13.2,19.5,1.6,17.4,56,45409|79372|2003,3,11,109,40
49035102701,49035112920,98,4,17.3,44.1,3.6,29.5,98.5,45409|8246,2,19,NA,NA
49035102701,49035113528,89,17.7,7.8,55.9,3.2,4.7,89.1,45407|2061,2,23,NA,NA
49035102701,49035113532,82,4,12.3,45.3,4.6,16,82.1,45409|5907|2053,3,16,NA,102
49035102701,49035113408,100,17.7,15.3,50.2,2.8,14.2,100.1,45407|2332,2,18,NA,NA
49035102701,49035102702,18,4.3,1.3,2.5,0,10.5,18.6,45409,1,3,25,9
49035102701,49035101200,64,4,14.700000000000001,32.7,8.1,4.9,64.3,45409|27613|38724,3,14,NA,47
49035102701,49035110900,102,4,11.3,52.7,5.7,28.7,102.4,45409|5907|2343,3,19,NA,114
49035102701,49035103700,64,4,7.9,28.8,0,23.5,64.2,45409,1,13,NA,54
49035102701,49035113537,84,17.7,23.5,22.1,5.5,16,84.7,45407|39020|51294,3,15,NA,85
49035102701,49035113409,104,17.7,15.3,47.8,2.8,21.1,104.6,45407|2332,2,18,NA,110
49035102701,49035104100,59,4.3,2.7,40.5,1.6,10.8,59.8,45409|79372,2,13,NA,56
49035102701,49035112604,109,4,31.8,47,5.1,21.4,109.3,45409|5907|20201,3,22,NA,NA
49035102701,49045130900,118,4.3,17.4,78.1,0,19,118.9,45409|45407|19902,3,38,NA,NA
49035102701,49035113905,115,17.7,15.3,53.8,2.8,25.6,115.1,45407|2332,2,21,NA,NA
49035102701,49035113701,84,17.7,7.8,45.3,3.2,10.4,84.3,45407|2061,2,19,NA,NA
49035102701,49035112700,65,4,9.3,41.1,3.6,7.9,65.9,45409|5907,2,19,NA,NA
49035102701,49035111400,55,4,9.4,30.299999999999997,1.8,10.1,55.5,45409|27610,2,10,NA,47
49035102701,49035101400,61,4,7.9,35.4,0,14.5,61.8,45409,1,17,NA,63
49035102701,49035113523,83,4,12.3,48.3,4.6,14.7,83.9,45409|5907|2053,3,17,NA,104
49035102701,49035114700,69,4.3,13,26.6,0,25.4,69.4,45409|45407|45407,3,13,NA,53
49035102701,49035113904,99,17.7,15.3,54.3,2.8,9.8,99.8,45407|2332,2,18,NA,NA
49035102701,49035100800,41,4.3,2.7,12.4,1.6,20.4,41.4,45409|79372,2,10,85,33
49035102701,49035113407,101,23.5,5.5,38.6,0,33.5,101.2,33284,1,16,NA,103
49035102701,49035113526,113,4,12.3,58.5,4.6,34,113.4,45409|5907|2053,3,26,NA,NA
49035102701,49035111701,61,4,9.4,36.4,1.8,9.9,61.4,45409|27610,2,12,NA,60
49035102701,49035111905,67,4,11.3,40,5.7,6.7,67.6,45409|5907|2343,3,15,NA,87
49035102701,49035111002,114,4,30.5,59.400000000000006,4.4,16,114.3,45409|5907|2069,3,20,NA,NA
49035102701,49035110800,79,4,11.3,49.7,5.7,9,79.7,45409|5907|2343,3,18,NA,110
49035102701,49035113522,83,4,12.3,44.8,4.6,17.5,83.2,45409|5907|2053,3,14,NA,102
49035102701,49035111305,104,4,30.5,52.900000000000006,4.4,12.7,104.5,45409|5907|2069,3,20,NA,NA
49035102701,49035110401,81,4,10.5,39.8,5.5,21.6,81.3,45409|5907|51295,3,16,NA,83
49035102701,49035101600,45,4.3,2.7,28.4,1.6,8.9,45.9,45409|79372,2,11,113,43
49035102701,49035113307,74,4,11.3,27.200000000000003,1.6,30,74.2,45409|25310,2,11,NA,57
49035102701,49035113534,105,4,12.3,62.3,4.6,22.1,105.3,45409|5907|2053,3,23,NA,NA
49035102701,49035112918,95,17.7,17,52.3,0,8.4,95.4,45407|45422,2,19,NA,NA
49035102701,49035113535,110,4,14.1,62.1,5.8,24.1,110.1,45409|5907|34522,3,25,NA,NA
49035102701,49035102900,42,4,7.9,12.1,0,18.3,42.2,45409,1,9,80,35
49035102701,49035113539,102,17.7,23.9,46.3,3.1,11.7,102.8,45407|51572,2,19,NA,108
49035102701,49035113515,69,4,12.3,37.300000000000004,4.6,11.1,69.4,45409|5907|2053,3,16,NA,95
49035102701,49035104300,63,4.3,2.7,48.3,1.6,6.9,63.8,45409|79372,2,15,NA,74
49035102701,49035112100,61,4,11.6,35.1,5.4,5.6,61.6,45409|5907|51572,3,13,NA,93
49035102701,49035112619,116,4,25.700000000000006,66.8,1.8,18.1,116.4,45409|45418,2,23,NA,NA
49035102701,49035103500,45,4,7.9,25.5,0,7.7,45.1,45409,1,11,111,43
49035102701,49035113410,86,17.7,23.5,25.9,5.5,14.3,86.9,45407|39020|51294,3,15,NA,90
49035102701,49035104800,66,4,17.5,37.1,1.7,6.7,66.9,45409|32878,2,13,NA,70
49035102701,49035112611,97,4,26.6,46.1,5.4,15,97,45409|5907|32878,3,21,NA,NA
49035102701,49035111600,69,4,9.3,27.1,3.6,25.7,69.7,45409|5907,2,12,NA,67
49035102701,49035113511,60,17.7,6,25.8,0,11.4,60.9,45407,1,14,NA,72
49035102701,49035113802,94,4,12.3,53.3,4.6,20.5,94.7,45409|5907|2053,3,18,NA,114
49035102701,49035110702,76,4,10.5,41.900000000000006,5.5,14.4,76.2,45409|5907|51295,3,19,NA,97
49035102701,49035113505,89,17.7,23.5,26.4,5.5,16.8,89.8,45407|39020|51294,3,17,NA,103
49035102701,49035113803,94,4,12.3,55.1,4.6,18.9,94.8,45409|5907|2053,3,22,NA,NA
49035102701,49035111802,70,4,15.9,41.8,1.3,7.4,70.4,45409|27613,2,13,NA,65
49035102701,49035110600,79,4,10.5,46.5,5.5,13.4,79.8,45409|5907|51295,3,17,NA,108
49035102701,49035112617,115,4,31.8,56.1,5.1,18.8,115.8,45409|5907|20201,3,28,NA,NA
49035102701,49035112605,79,4,9.3,42.1,3.6,20.5,79.5,45409|5907,2,20,NA,NA
49035102701,49035113012,116,17.7,17,62,0,20.1,116.8,45407|45422,2,20,NA,NA
